IMU1AccelX;IMU1AccelY;IMU1AccelZ;IMU1GyroX;IMU1GyroY;IMU1GyroZ;IMU2AccelX;IMU2AccelY;IMU2AccelZ;IMU2GyroX;IMU2GyroY;IMU2GyroZ;IMU3AccelX;IMU3AccelY;IMU3AccelZ;IMU3GyroX;IMU3GyroY;IMU3GyroZ;IMU4AccelX;IMU4AccelY;IMU4AccelZ;IMU4GyroX;IMU4GyroY;IMU4GyroZ
-0.9663085937;-0.1303710937;0.3691406250;-8.9780120849;-3.1261711120;1.3896284103;-0.9667968750;-0.1171875000;0.3583984375;-7.8482413291;-2.9734992980;2.2140560150;-0.9707031250;-0.1281738281;0.3776855468;-6.3978600502;-2.7902932167;3.0232162475;-0.9675292968;-0.1240234375;0.3723144531;-5.0848827362;-2.3170108795;3.2827582359;
-0.9689941406;-0.1237792968;0.3583984375;-1.1612184047;-1.4620490074;1.5881018638;-0.9738769531;-0.1298828125;0.3720703125;-0.6116001605;-1.6605222225;2.0155827999;-0.9648437500;-0.1259765625;0.3808593750;-1.0238137245;-1.2483085393;2.7789413928;-0.9716796875;-0.1374511718;0.3791503906;-1.2528214454;-0.8818963050;3.5270333290;
-0.9829101562;-0.1154785156;0.3796386718;-1.7871727943;4.7211570739;1.1606209278;-0.9731445312;-0.1079101562;0.3520507812;-2.3215236663;4.0341343879;0.2140559673;-0.9731445312;-0.0976562500;0.3510742187;-1.2680885791;2.0646686553;-1.2821272659;-0.9716796875;-0.1032714843;0.3549804687;-1.4207603931;0.7364242076;-2.2897608280;
-0.9719238281;-0.0861816406;0.3464355468;-4.4436612129;-0.5002169609;-4.9615163803;-0.9580078125;-0.1337890625;0.3623046875;-4.3215236663;-1.2025070190;-5.4347991943;-0.9794921875;-0.1232910156;0.3806152343;-5.6039667129;-1.7826596260;-4.8393793106;-0.9677734375;-0.1184082031;0.3459472656;-6.3215241432;-0.7292245864;-4.4424328804;
-0.9604492187;-0.1193847656;0.3471679687;-4.9474778175;-3.7673923969;2.3361933231;-0.9782714843;-0.1210937500;0.3593750000;-3.5734319686;-5.1567053794;2.1682543754;-0.9736328125;-0.1069335937;0.3676757812;-1.9398441314;-5.3093771934;1.4506971836;-0.9855957031;-0.1235351562;0.3759765625;-0.5657985210;-5.1719727516;1.0842850208;
-0.9707031250;-0.1079101562;0.3833007812;-1.4054932594;-1.4925832748;0.2445902824;-0.9692382812;-0.1159667968;0.3916015625;-0.9322107315;1.3623785972;-0.2439593315;-0.9794921875;-0.1320800781;0.3818359375;0.6555755138;1.5150501728;0.1071857213;-0.9858398437;-0.1015625000;0.4016113281;-0.5810656547;4.0952029228;-0.5340356826;
-0.9736328125;-0.1311035156;0.3723144531;1.3578655719;4.4463481903;-2.8088447570;-0.9755859375;-0.1313476562;0.3999023437;-0.7032032012;6.4310808181;-2.5951042175;-0.9592285156;-0.1286621093;0.3657226562;-1.7108366489;7.6524543762;-2.4729669094;-0.9741210937;-0.1130371093;0.3503417968;-1.9093098640;5.9425311088;-3.5569362640;
-0.9653320312;-0.1394042968;0.3486328125;-3.6192336082;-1.4009802341;-6.9767837524;-0.9628906250;-0.1386718750;0.3474121093;-3.8024396896;-2.5154840946;-6.8088445663;-0.9545898437;-0.1328125000;0.3488769531;-4.2909893989;-3.2788429260;-5.9844174385;-0.9565429687;-0.1655273437;0.3356933593;-3.5581650733;-5.5383849143;-4.1981577873;
-0.9709472656;-0.1059570312;0.3642578125;-4.4436612129;-4.8513622283;1.0232162475;-0.9738769531;-0.1313476562;0.3757324218;-3.3138899803;-4.5002169609;0.5957353591;-0.9672851562;-0.1379394531;0.3710937500;-3.6803021430;-3.2483086585;1.5117659568;-0.9653320312;-0.1354980468;0.3657226562;-3.6497678756;-3.0040335655;2.3209261894;
-0.9582519531;-0.1232910156;0.3613281250;2.2738962173;-1.0803695869;4.2140560150;-0.9741210937;-0.1306152343;0.3891601562;2.4418349266;-1.3857131004;4.3361935615;-0.9726562500;-0.1149902343;0.3811035156;2.0601556301;-0.3780795335;3.9087123870;-0.9697265625;-0.1237792968;0.3847656250;2.0448884963;0.3700120449;2.9010789871;
-0.9543457031;-0.1191406250;0.3652343750;2.7929801940;2.7669587135;-2.3660967350;-0.9667968750;-0.1323242187;0.3889160156;2.3654992580;3.6371874809;-2.5187685489;-0.9548339843;-0.1276855468;0.3623046875;1.9685525894;3.2555084228;-2.7477760314;-0.9711914062;-0.1303710937;0.3715820312;2.3807663917;1.4845159053;-2.4729669094;
-0.9580078125;-0.1250000000;0.3706054687;-0.2451877593;0.1562715768;-4.3660969734;-0.9753417968;-0.1467285156;0.3676757812;-0.9169435501;-1.3399115800;-4.0302190780;-0.9799804687;-0.1369628906;0.3784179687;-1.4207603931;-1.6605222225;-3.3584630489;-0.9648437500;-0.1276855468;0.3613281250;-1.2222871780;-3.2483086585;-3.7859439849;
-0.9836425781;-0.1391601562;0.3972167968;-1.6803023815;-4.0422019958;5.1606206893;-0.9645996093;-0.1083984375;0.3955078125;-2.2909893989;-2.8360948562;4.1377201080;-0.9650878906;-0.1223144531;0.3930664062;-1.6497681140;-1.7826596260;2.5041322708;-0.9726562500;-0.1320800781;0.3725585937;-1.0848824977;-2.4544153213;1.8476438522;
-0.9609375000;-0.1108398437;0.3764648437;2.3960335254;-5.8589954376;5.2369565963;-0.9614257812;-0.1142578125;0.3896484375;2.2280945777;-4.9429650306;4.2903919219;-0.9602050781;-0.1203613281;0.3894042968;3.7090106010;-5.8742628097;3.6949720382;-0.9729003906;-0.1066894531;0.4152832031;4.9914531707;-4.2406749725;3.1148192882;
-0.9536132812;-0.1220703125;0.3823242187;4.8845834732;3.7287907600;-3.9386157989;-0.9848632812;-0.1313476562;0.4118652343;4.5181708335;4.1715388298;-3.4195318222;-0.9685058593;-0.1276855468;0.3842773437;2.0448884963;4.2478747367;-3.6027379035;-0.9714355468;-0.1440429687;0.3942871093;1.1899266242;2.2478747367;-2.7325088977;
-0.9545898437;-0.1376953125;0.3857421875;1.0983235836;-4.2101402282;-2.9157150268;-0.9682617187;-0.1682128906;0.3996582031;1.1899266242;-5.9353313446;-0.3355623722;-0.9772949218;-0.1625976562;0.4235839843;0.5181709289;-5.5994534492;2.4583308696;-0.9921875000;-0.1396484375;0.4301757812;-0.3825924396;-3.7673923969;4.2140560150;
-0.9721679687;-0.1464843750;0.4008789062;-1.4054932594;-0.9734993934;1.9239797592;-0.9567871093;-0.1367187500;0.3879394531;-0.3062565326;-1.5536520481;3.9087123870;-0.9631347656;-0.1333007812;0.3728027343;1.3273313045;-4.3322782516;4.9468803405;-0.9726562500;-0.1228027343;0.4113769531;2.4571022987;-4.2712092399;5.6339035034;
-0.9699707031;-0.1171875000;0.4001464843;5.9685525894;-3.2788429260;4.8247427940;-0.9865722656;-0.0786132812;0.4335937500;5.6784763336;-0.8513619422;3.0995521545;-0.9672851562;-0.0905761718;0.3920898437;6.5945067405;0.6142868995;1.0690178871;-0.9626464843;-0.1186523437;0.4013671875;7.9380183219;0.3394777774;0.4277964115;
-0.9599609375;-0.0976562500;0.3820800781;1.2967967987;4.5990195274;-0.3202952146;-0.9799804687;-0.1040039062;0.4011230468;0.7166441917;2.5226836204;-1.4958677291;-0.9787597656;-0.0952148437;0.3986816406;-0.7032032012;2.8127603530;-2.5340356826;-0.9672851562;-0.1267089843;0.3967285156;-2.8711419105;1.9883327484;-3.4500660896;
-0.9592285156;-0.1018066406;0.3710937500;-4.2299208641;-0.8818963050;-1.4195318222;-0.9519042968;-0.1303710937;0.3935546875;-4.7032032012;-2.8666291236;-0.1523562669;-0.9543457031;-0.1462402343;0.4016113281;-4.5199971199;-4.3322782516;3.3896284103;-0.9741210937;-0.1230468750;0.4079589843;-1.4970963001;-4.8055601119;5.3438267707;
-0.9704589843;-0.1372070312;0.4106445312;-2.5047297477;-0.1948734474;3.2980253696;-0.9643554687;-0.1115722656;0.4064941406;-2.5352640151;0.1868059635;4.2445902824;-0.9592285156;-0.1113281250;0.3881835937;-1.0238137245;-0.0422016382;4.7331399917;-0.9692382812;-0.1059570312;0.3989257812;1.1593922376;-0.8208275794;4.9010787010;
-0.9667968750;-0.0900878906;0.3916015625;3.0983235836;-1.2788429260;4.6262698173;-0.9887695312;-0.0949707031;0.4311523437;3.3425984382;-0.0116672515;3.6186361312;-0.9731445312;-0.0927734375;0.4050292968;2.7013769149;1.6219205856;3.0690178871;-0.9748535156;-0.0915527343;0.3886718750;3.3425984382;0.1410044431;2.0003154277;
-0.9655761718;-0.0920410156;0.4084472656;3.7700791358;1.6524548530;0.5041323184;-0.9772949218;-0.1093750000;0.4169921875;2.2891633510;1.7440578937;0.4125292301;-0.9755859375;-0.0820312500;0.4179687500;0.6708426475;3.9425311088;-0.6103715419;-0.9604492187;-0.0881347656;0.3937988281;0.4571022033;3.8203935623;-1.6790738105;
-0.9770507812;-0.0998535156;0.3972167968;-4.3825926780;0.2478747367;-1.6790738105;-0.9548339843;-0.0961914062;0.3840332031;-3.8787755966;-0.5612855911;-1.5416692733;-0.9658203125;-0.1152343750;0.3923339843;-3.9398441314;-2.7444915771;-0.9615165710;-0.9643554687;-0.1162109375;0.4086914062;-4.9169435501;-3.2635755538;0.4888650894;
-0.9702148437;-0.0869140625;0.4096679687;-2.7490048408;-1.7215909957;1.9087123870;-0.9711914062;-0.0937500000;0.4025878906;-1.9551115036;-1.9964000701;1.6949720382;-0.9772949218;-0.1076660156;0.4252929687;-1.1459512710;-0.9582321166;2.4583308696;-0.9738769531;-0.1025390625;0.4033203125;-1.2070200443;-0.4238810539;3.2980253696;
-0.9616699218;-0.0761718750;0.4052734375;1.8769495010;-1.2635756731;3.3438270092;-0.9741210937;-0.0827636718;0.4099121093;2.3502318859;-1.6299879550;2.7942087650;-0.9731445312;-0.0793457031;0.4184570312;2.2128274440;-0.7444917678;2.0919187068;-0.9621582031;-0.0822753906;0.4108886718;1.1441251039;-0.1490719318;0.5652009963;
-0.9711914062;-0.1066894531;0.4145507812;5.8006134033;1.2402410507;-2.0149517059;-0.9816894531;-0.1074218750;0.4411621093;3.2662625312;2.6295542716;-1.1141883134;-0.9819335937;-0.0852050781;0.4365234375;1.7242777347;5.3165769577;-1.5416692733;-0.9611816406;-0.0844726562;0.3718261718;1.8922166824;3.9425311088;-2.4118981361;
-0.9621582031;-0.0859375000;0.3847656250;-1.0696153640;1.7593250274;-5.0683865547;-0.9626464843;-0.1005859375;0.3903808593;-1.2680885791;-1.2330412864;-4.8088445663;-0.9692382812;-0.1186523437;0.3928222656;-1.9856457710;-2.7902932167;-3.8622798919;-0.9670410156;-0.1442871093;0.4018554687;-2.1383175849;-4.8818960189;-0.8546463012;
-0.9704589843;-0.1096191406;0.4177246093;-2.9016761779;-3.0498352050;-0.4576997756;-0.9658203125;-0.1191406250;0.4096679687;-3.5276308059;-3.6757893562;0.7178726673;-0.9689941406;-0.1054687500;0.4177246093;-3.3138899803;-3.8284611701;1.9850482940;-0.9665527343;-0.0939941406;0.4099121093;-2.4436612129;-2.9734992980;2.8247430801;
-0.9812011718;-0.0922851562;0.4299316406;1.9532854080;-4.5765528678;4.3361935615;-0.9746093750;-0.0805664062;0.4326171875;1.6326746940;-1.2788429260;3.6186361312;-0.9558105468;-0.0778808593;0.3945312500;2.4418349266;-1.7215909957;2.3514606952;-0.9709472656;-0.0766601562;0.4138183593;5.2967967987;-2.3780794143;0.3972620487;
-0.9650878906;-0.0915527343;0.4108886718;3.6937434673;2.0494012832;1.0232162475;-0.9775390625;-0.0952148437;0.4284667968;2.8845829963;2.4158134460;1.0079491138;-0.9645996093;-0.0720214843;0.4079589843;3.8311481475;2.2478747367;0.3667277097;-0.9782714843;-0.0839843750;0.4279785156;4.7777128219;1.9272640228;-0.6867074489;
-0.9604492187;-0.0766601562;0.4084472656;-0.1077833175;0.3852791786;-0.9920509338;-0.9514160156;-0.0991210937;0.3947753906;-0.4894626140;-1.7979269027;-0.6256387233;-0.9660644531;-0.1145019531;0.4262695312;-2.6574015617;-2.7597589492;0.6720711708;-0.9829101562;-0.1213378906;0.4409179687;-2.8558750152;-1.4162474632;2.2293231487;
-0.9682617187;-0.0830078125;0.4208984375;-4.9780120849;1.5761189460;-1.2973945140;-0.9731445312;-0.0976562500;0.4328613281;-6.9016766548;1.5150501728;-1.0683867931;-0.9665527343;-0.0861816406;0.4045410156;-7.0543484687;1.4997830390;-0.6409058570;-0.9560546875;-0.0854492187;0.3913574218;-5.4207601547;-0.7292245864;-0.3508295536;
-0.9702148437;-0.0847167968;0.4272460937;0.7624456882;1.0265007019;1.4048955440;-0.9714355468;-0.0895996093;0.4194335937;2.2280945777;1.2097067832;1.3743612766;-0.9592285156;-0.0825195312;0.4108886718;3.4647357463;1.7593250274;0.9621475219;-0.9653320312;-0.0795898437;0.4060058593;4.2128276824;0.1868059635;0.2140559673;
-0.9719238281;-0.0913085937;0.4238281250;4.2586288452;2.2020730972;2.7942087650;-0.9746093750;-0.0900878906;0.4165039062;4.3349647521;1.6829891204;3.0079491138;-0.9780273437;-0.0812988281;0.4299316406;4.4723691940;2.1715388298;2.5193994045;-0.9729003906;-0.0942382812;0.4150390625;4.3502321243;2.5226836204;2.0766513347;
-0.9592285156;-0.0908203125;0.4025878906;2.0143542289;0.4005465507;0.8247429847;-0.9555664062;-0.0983886718;0.4079589843;0.9303846359;-0.5765527725;1.9697811126;-0.9797363281;-0.1064453125;0.4328613281;0.3502320051;-1.3704459667;3.4354300498;-0.9807128906;-0.0886230468;0.4182128906;0.1212244033;-1.0193009376;3.8934454917;
-0.9653320312;-0.0949707031;0.4113769531;-2.0925159454;-2.7444915771;-0.9309822082;-0.9711914062;-0.0881347656;0.4174804687;-3.8329739570;-3.9047970771;0.0613842010;-0.9633789062;-0.0891113281;0.4194335937;-4.5199971199;-4.0574688911;0.3209261894;-0.9685058593;-0.0754394531;0.4045410156;-4.1841192245;-4.4696826934;0.1987887573;
-0.9648437500;-0.0695800781;0.4223632812;-3.0085468292;-1.4773161411;-1.3431959152;-0.9665527343;-0.0764160156;0.4228515625;-1.8329739570;-1.2483085393;-1.4806005954;-0.9687500000;-0.0817871093;0.4201660156;-0.8711421966;-0.9887665748;-1.7706768512;-0.9665527343;-0.0732421875;0.4223632812;-0.2604551315;-0.7597589015;-1.8622798919;
-0.9665527343;-0.0668945312;0.4270019531;0.1517586708;2.4310808181;0.9621475219;-0.9704589843;-0.0759277343;0.4064941406;1.4036670684;1.5761189460;0.5041323184;-0.9758300781;-0.0803222656;0.4326171875;1.9838197708;1.2097067832;0.2140559673;-0.9648437500;-0.0844726562;0.4177246093;1.8158807754;1.6371877193;0.3361933231;
-0.9929199218;-0.1003417968;0.4475097656;2.1822929382;-2.4086139202;5.3590941429;-0.9790039062;-0.0632324218;0.4294433593;1.9532854080;-0.9734993934;5.3132925033;-0.9814453125;-0.0488281250;0.4235839843;1.3578655719;-0.8513619422;3.1758880615;-0.9782714843;-0.0627441406;0.4309082031;0.8387815475;-0.0727360248;0.4125292301;
-0.9658203125;-0.0712890625;0.4165039062;-0.1993863582;-0.0880031585;-2.8699135780;-0.9606933593;-0.0642089843;0.4062500000;0.1059572696;-1.7215909957;-3.4653332233;-0.9707031250;-0.0822753906;0.4230957031;0.6250411033;-1.5231176376;-3.4958677291;-0.9653320312;-0.0781250000;0.4079589843;0.6403082847;-1.6605222225;-3.7859439849;
-0.9785156250;-0.0783691406;0.4411621093;-1.4818291664;0.7364242076;-2.2134249210;-0.9643554687;-0.0930175781;0.4067382812;-1.4970963001;-0.0880031585;-1.8928144454;-0.9641113281;-0.0808105468;0.4306640625;-1.0238137245;-0.3322780132;-1.7859439849;-0.9663085937;-0.0842285156;0.4272460937;-1.2833557128;-0.1643390655;-1.9386157989;
-0.9704589843;-0.1025390625;0.4384765625;-3.5581650733;-1.5994535446;2.7484071254;-0.9809570312;-0.0932617187;0.4426269531;-3.8940429687;-0.5918200016;3.6339035034;-0.9819335937;-0.0988769531;0.4416503906;-4.0467147827;-0.0727360248;4.4277963638;-0.9699707031;-0.0510253906;0.4357910156;-2.6574015617;1.4539816379;2.0155827999;
-0.9655761718;-0.0898437500;0.4328613281;0.4418350219;-0.4696825981;0.8094758033;-0.9777832031;-0.0849609375;0.4335937500;1.0372549295;-0.1796061992;0.9163459777;-0.9780273437;-0.0739746093;0.4509277343;1.0830564498;1.7898595333;0.4888650894;-0.9687500000;-0.0781250000;0.4255371093;0.9761861801;3.5913863182;-0.3508295536;
-0.9660644531;-0.0756835937;0.4208984375;-1.7108366489;4.4310808181;-1.3737303018;-0.9555664062;-0.0703125000;0.3930664062;-1.3444244861;2.4158134460;-2.1065547466;-0.9733886718;-0.0749511718;0.4135742187;-1.5428977012;-0.1948734474;-2.3050279617;-0.9694824218;-0.0947265625;0.4179687500;-2.1688518524;-0.5918200016;-1.6790738105;
-0.9807128906;-0.0800781250;0.4306640625;-2.7642717361;-3.6147208213;-1.4653333663;-0.9604492187;-0.0910644531;0.4179687500;-4.0619816780;-3.6757893562;-1.3737303018;-0.9780273437;-0.0922851562;0.4240722656;-5.1459512710;-4.7597589492;-0.8851806640;-0.9699707031;-0.0817871093;0.4155273437;-5.3596916198;-4.7444915771;-0.9462493896;
-0.9702148437;-0.0759277343;0.4240722656;-4.8406076431;-2.5307512283;-0.0607532262;-0.9643554687;-0.0717773437;0.4301757812;-3.6803021430;-1.6910566329;-0.8546463012;-0.9653320312;-0.0876464843;0.4257812500;-2.2757220268;-2.0116672515;-1.2668600082;-0.9782714843;-0.0859375000;0.4594726562;-1.7871727943;-0.6834230422;-1.4958677291;
-0.9611816406;-0.0915527343;0.4189453125;7.0219879150;-3.0345680713;-4.5798373222;-0.9743652343;-0.1032714843;0.4514160156;8.3349647521;-2.4238810539;-3.2973942756;-0.9643554687;-0.0949707031;0.4313964843;7.2357282638;-0.4238810539;-2.1828906536;-0.9785156250;-0.0932617187;0.4665527343;6.3196978569;0.7669587135;-1.8928144454;
-0.9528808593;-0.0834960937;0.4052734375;1.0677891969;3.0417675971;-4.8851804733;-0.9702148437;-0.1037597656;0.4379882812;1.7548121452;1.8509281158;-4.7019743919;-0.9667968750;-0.0961914062;0.4133300781;2.3502318859;0.9959661483;-4.6561732292;-0.9494628906;-0.1003417968;0.3999023437;3.1135907173;-1.0040338039;-4.5798373222;
-0.9770507812;-0.0622558593;0.4406738281;0.0296213626;-2.7597589492;-3.3584630489;-0.9792480468;-0.0937500000;0.4528808593;-0.2909893989;-0.8818963050;-4.6103715896;-0.9741210937;-0.1098632812;0.4348144531;-1.8177070617;0.7058899402;-4.0454859733;-0.9558105468;-0.1364746093;0.4184570312;-2.8711419105;0.6448211669;-1.9080815315;
-0.9748535156;-0.0991210937;0.4370117187;3.5410716533;-0.5765527725;1.9087123870;-0.9577636718;-0.0874023437;0.4177246093;4.4876365661;-1.1414382457;1.5117659568;-0.9536132812;-0.0908203125;0.4357910156;7.0677890777;0.8585617065;0.5804681301;-0.9523925781;-0.0952148437;0.4045410156;10.0296211242;-0.1490719318;0.5346665859;
-0.9636230468;-0.0720214843;0.4309082031;7.4342012405;3.6371874809;3.0842850208;-0.9804687500;-0.0830078125;0.4460449218;6.4723691940;3.8509283065;1.4659643173;-0.9772949218;-0.0759277343;0.4470214843;4.4723691940;5.1639051437;-0.2744936704;-0.9658203125;-0.0812988281;0.4243164062;1.9990869522;4.7516913414;-1.7401425838;
-0.9719238281;-0.1201171875;0.4357910156;-8.2604541778;-1.5841864585;2.3819949626;-0.9748535156;-0.0910644531;0.4440917968;-6.7795386314;-2.5154840946;3.2064223289;-0.9711914062;-0.0737304687;0.4199218750;-4.7490048408;-2.5765528678;1.8171092987;-0.9562988281;-0.0695800781;0.4091796875;-4.0619816780;-3.2635755538;-0.1981577873;
-0.9785156250;-0.0781250000;0.4350585937;-2.5963330268;1.4081799983;-2.5035014152;-0.9758300781;-0.0886230468;0.4294433593;-0.1993863582;0.6448211669;-3.1752569675;-0.9699707031;-0.0817871093;0.4648437500;1.0372549295;3.4387145042;-3.2515928745;-0.9643554687;-0.1235351562;0.4453125000;1.7700793743;4.2631416320;-1.9538829803;
-0.9667968750;-0.1354980468;0.4541015625;11.6937427520;2.0035998821;-0.8699134826;-0.9699707031;-0.1198730468;0.4555664062;8.7319107055;4.0341343879;1.1758880615;-0.9707031250;-0.1130371093;0.4189453125;7.6174073219;3.7135233879;1.8476438522;-0.9772949218;-0.0861816406;0.4558105468;7.7853465080;5.0112333297;0.5499338626;
-1.0263671875;-0.0939941406;0.5056152343;4.7624454498;17.2249755859;-11.3889980316;-0.9199218750;-0.0231933593;0.3767089843;-2.4589281082;24.4921493530;-19.6027374267;-0.9870605468;-0.1076660156;0.3977050781;-1.6192336082;20.2173385620;-23.7096080780;-0.9709472656;-0.1250000000;0.4738769531;-6.6879363059;24.5532188415;-26.4424324035;
-0.9724121093;-0.2424316406;0.5368652343;9.2051944732;-24.9124298095;-17.6485385894;-0.8811035156;-0.2084960937;0.4562988281;-8.5352649688;-20.8666305541;-14.3966312408;-1.0122070312;-0.1074218750;0.3408203125;-8.4894618988;-24.6834220886;-14.5035018920;-0.9162597656;-0.1384277343;0.4201660156;-6.8711419105;-31.5536537170;-18.1218204498;
-0.9741210937;-0.2546386718;0.5043945312;-17.5581645965;-41.4315147399;-8.5645704269;-0.9824218750;-0.1506347656;0.5180664062;-22.3367919921;-37.4315147399;-7.3279285430;-1.0080566406;-0.1633300781;0.6381835937;-29.3291568756;-19.4467811584;-8.1523561477;-0.9296875000;-0.2517089843;0.5368652343;-36.9169425964;-4.9887666702;-6.5798373222;
-0.9748535156;-0.1938476562;0.5065917968;-52.0772476196;55.0875701904;-17.6485385894;-0.9277343750;-0.2626953125;0.4248046875;-57.0390777587;58.9959640502;-16.4882335662;-0.9724121093;-0.1301269531;0.4199218750;-57.5428962707;62.0646667480;-21.6485385894;-0.9504394531;-0.1796875000;0.3530273437;-51.0543479919;63.1486358642;-29.2210578918;
-0.9240722656;-0.4177246093;0.5910644531;-121.4970932006;161.3165893554;-56.9920539855;-1.3088378906;-0.2260742187;0.5031738281;-113.1306838989;196.9959716796;-55.2821273803;-1.3112792968;-0.2863769531;0.6755371093;-119.3749542236;237.1028442382;-62.6561737060;-1.4155273437;-0.0053710937;0.8110351562;-112.8864059448;285.8814392089;-78.3660964965;
-1.8408203125;-0.5161132812;1.2668457031;-374.7947998046;400.8890991210;-132.1828918457;-2.0000000000;-1.3300781250;1.0793457031;-177.4360351562;278.0036010742;-31.2363243103;-2.0000000000;-1.2041015625;0.2883300781;2.7777128219;210.9196319580;55.1606178283;-2.0000000000;-0.7214355468;0.0144042968;70.1364898681;149.2707824707;88.9774169921;
-0.6914062500;-0.3503417968;-0.9672851562;151.4494628906;-501.9200744628;-77.9080810546;-0.5114746093;-0.0974121093;-1.0429687500;106.5487060546;-501.9200744628;-113.1447219848;-0.5876464843;-0.4147949218;-0.8767089843;109.4189376831;-501.9200744628;-84.9462432861;-0.4240722656;-0.5734863281;-0.7980957031;194.3044281005;-501.9200744628;-23.2668590545;
